Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W3537,W3537,Used,Rolex,1807,0,No,Day-Date,36mm,Yellow Gold,64.50g,GCI,LA - Main,Per/Pc,,Boneta Inc.,7/11/2018,,"4,100.00","14,924.00","8,500.00","33,150.00",1,,,Day-Date 36 Plastic Non-Quick,,,1,0,,,Champagne Linen Stick, Bark Finish YG, Leather, LTHR, LTHR
Watch,W3543,W3543,Used,Rolex,16610T,M087431,No,Submariner Date,40mm,Steel,135.57g,GCI,LA - Main,Per/Pc,,Micha Inc,7/16/2018,,"6,300.00","22,932.00","7,560.00","8,950.00",1,,,Submariner Date Steel,,,1,0,M,2007,Black Standard,Black Standard,Oyster,6s,A
Watch,W3875,W3875,Used,Rolex,6917,458941,No,Datejust,26mm,Yellow Gold,28.70g,GCI,LA - Main,Per/Pc,,Ookura,9/11/2018,,"1,400.00","5,096.00","5,500.00","23,850.00",1,,,Datejust 26 Non Quick,,,1,0,400K,1956,Champagne Linen Stick,Fluted YG, Head only, HO, HO
Watch,W3921,W3921,Used,Omega,176.0014,0,No,Speedmaster,40mm,Steel,134.70g,GCI,LA - Main,Per/Pc,,Alberto Agraz,10/17/2018,,600,"2,184.00",720,"6,460.00",1,,,Speedmaster Day-Date Automatic,,,1,0,,,Dark Blue Standard,Steel Standard,Standard,3s,B
Watch,W4066,W4066,Used,Rolex,6917,5933003,No,Datejust,26mm,Yellow Gold,28.70g,GCI,LA - Main,Per/Pc,,Ookura,11/26/2018,,"1,600.00","5,824.00","5,500.00","23,850.00",1,,,Datejust 26 Non Quick Lady President,,,1,0,5M,1978,Champagne Stick,Fluted YG, Head only, HO, HO
Watch,W4086,W4086,Used,Chopard,Chopard,479438/967,No,Chopard,,White Gold,85.80g,GCI,LA - Main,Per/Pc,,Fasil,,,"2,000.00","7,280.00","2,400.00",0,1,,,Vintage White Gold,,,1,0,SCR,Mix,,,,,
Watch,W4098,W4098,Used,Rolex,16013,9829738,Yes,Datejust,36mm,Steel and Yellow Gold,96.05g,GCI,LA - Main,Per/Pc,,Ookura,12/10/2018,,"3,350.00","12,194.00","6,500.00","11,700.00",1,,,Datejust 36 Plastic Quick Two Tone,,,1,0,9M,1981,Champagne Sick,Fluted YG,Jubilee, 4s, D
Watch,W4161,W4161,Used,Omega,3581.30.00,78607179,No,Speedmaster,41mm,Steel,94.70g,GCI,LA - Main,Per/Pc,,Fasil,12/2/2018,,"2,200.00","8,008.00","6,000.00",0,1,,,Speedmaster Broad Arrow Co-Axial GMT,,,1,0,SCR,N/A,White Standard, Steel Standard,, HO, HO
Watch,W4176,W4176,Used,Rolex,116718LN,V189519,Yes,GMT-Master II,40mm,Yellow Gold,218.20g,GCI,LA - Main,Per/Pc,,"Sdot Watches, Llc.",1/15/2019,,"21,750.00","79,170.00","26,100.00","33,250.00",1,,,GMT-Master II Yellow Gold,,,1,0,V,2008,Green Standard,Black Ceramic Standard,Oyster,8s,A
Watch,W4257,W4257,Used,Rolex,18038,6116832,No,Day-Date,36mm,Yellow Gold,72.00g,GCI,LA - Main,Per/Pc,,Marcus & Co.,1/21/2019,,"5,200.00","18,928.00","6,240.00","33,150.00",1,,,Day-Date 36 Single Quick,,,1,0,6M,1979,Custom Baby Pink Stick,Fluted YG,Paited LTHRR,LTHR,LTHR
