Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W3537,W3537,Used,Rolex,1807,0,No,Day-Date,36mm,Yellow Gold,64.5,GCI,LA - Main,Per/Pc,,Boneta Inc.,07/11/18,Rolex-1807-Day-Date,4100,14924,8500,33150,1,,,Day-Date 36 Plastic Non-Quick,,,1,0,,,Champagne Linen Stick, Bark Finish YG, Leather, LTHR, LTHR
Watch,W5265,W5265,Used,Rolex,178274,84X80598,Yes,Datejust,31mm,Steel,81.4,GCI,LA - Main,Per/Pc,BN-53756,Boneta Inc.,07/24/20,Rolex-178274-Datejust,6850,24934,8220,9750,1,,,Datejust 31 New Style Steel Crownclasp,,,1,0,SCR,2014,Black Diamond, Fluted WG, Jubilee D, 5s, A
Watch,W5268,W5268,Used,Rolex,178341,C8J62728,No,Datejust,31mm,Steel and Rose Gold,98.4,GCI,LA - Main,Per/Pc,BN-53851,Boneta Inc.,07/28/20,Rolex-178341-Datejust,7900,28756,12500,13250,1,,,Datejust 31 New Style Two Tone Crownclasp 24 Diamond,,,1,0,SCR,Mix,Pink Index, Standard 24 Diamonds, Oyster, 5s, A
Watch,W5543,W5543,Used,Rolex,1601,3043677,No,Datejust,36mm,Steel and Yellow Gold,44.7,GCI,LA - Main,Per/Pc,BN-54529,Boneta Inc.,08/18/20,Rolex-1601-Datejust,3300,12012,4200,8550,1,,,Datejust 36 Non Quick Plastic Two Tone,,,1,0,3M,1970,Champagne Stick,Fluted YG, Head only, HO, HO
Watch,W5832,W5832,Used,Rolex,18038,8064730,No,Day-Date,36mm,Yellow Gold,132.40,GCI,LA - Main,Per/Pc,BN-55943,Boneta Inc.,10/01/20,Rolex-18038-Day-Date,11850,43134,14850,31150,1,,,Day-Date 36 Single Quick Yellow Gold,,,1,0,8M,1983,Champagne Linen Stick,Fluted YG, President, 5s, C
Watch,W6030,W6030,Used,Rolex,79160,Y482340,No,Datejust,26mm,Steel,47.8,GCI,LA - Main,Per/Pc,BN-56710,Boneta Inc.,10/29/20,Rolex-79160-Datejust,2400,8736,6000,6100,1,,,Datejust 26 Quick Set Sapphire Steel,,,1,0,Y,2002,Ivory Jubilee Arabic,Smooth,Oyster,3s,A
Watch,W6303,W6303,Used,Rolex,16013,8449610,No,Datejust,36mm,Steel and Yellow Gold,48.3,GCI,LA - Main,Per/Pc,BN-59267,Boneta Inc.,01/28/21,Rolex-16013-Datejust,3800,13832,7000,11700,1,,,Datejust 36 Quick Set Plastic Two Tone,,,1,0,8M,1984,Champagne Linen Stick,Fluted YG,Head Only,HO,HO
Watch,W6341,W6341,Used,Rolex,116231,7286Y2E8,Yes,Datejust,36mm,Steel and Rose Gold,128.44,GCI,LA - Main,Per/Pc,BN-59372,Boneta Inc.,02/03/21,Rolex-116231-Datejust,8500,30940,11500,12000,1,,,Datejust 36 New Style Two Tone Crownclasp,,,1,0,SCR,2018,Black Concentric Arabic, Fluted RG, Jubilee D, 6s, A
