Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W5942,W5942,Used,Rolex,1803,1811851,No,Day-Date,36mm,Yellow Gold,54.60g,GCI,LA - Main,Per/Pc,CK3673,Richyvar Time Llc.,10/20/2020,,5000,18200,0,33150,1,,,Day-Date 36 Non Quick Plastic Yellow Gold,,,1,0,1M,1965,Champagne Diamond 8+2,Custom Diamond,Head Only,HO,HO
Watch,W5943,W5943,Used,Rolex,1803,1708200,No,Day-Date,36mm,Yellow Gold,54.80g,GCI,LA - Main,Per/Pc,CK3672,Guela Jewelry,10/19/2020,,5200,18928,8000,33150,1,,,Day-Date 36 Non Quick Plastic Yellow Gold,,,1,0,1M,1963,Silver Stick,Fluted YG, Head only, HO, HO
Watch,W5986,W5986,New,Audemars Piguet,26579CE.00.1225CE.01,J63422-985691,,Royal Oak,41mm,Ceramic,122.51g,GCI,LA - Main SBK,Per/Pc,,,11/30/-0001,,90000,327600,0,102400,1,,,Royal Oak Perpetual Calendar - Black Ceramic,,,1,0,SCR,,Slate Grey Grande Tapisserie,Ceramic Standard,Standard,0s,A
Watch,W5988,W5988,Used,Rolex,16713,P448783,No,GMT-Master II,40mm,Steel and Yellow Gold,133.20g,GCI,LA - Main,Per/Pc,Invoice#3400,Shabtai Trading Inc.,11/3/2020,,7600,27664,0,0,1,,,GMT-Master II Non Ceramic Two Tone,,,1,0,P,2000,Black Standard, Black Standard, Oyster, 3s, A
Watch,W5992,W5992,Used,Rolex,178274,V651912,Yes,Datejust,31mm,Steel,98.50g,GCI,LA - Main,Per/Pc,Invoice#002875,Brickell Watches,11/1/2020,,5650,20566,8500,7800,1,,,Datejust 31 New Style Steel Oysterclasp,,,1,0,V,2011,Silver Index, Fluted WG, Oyster, 6s, A
Watch,W6030,W6030,Used,Rolex,79160,Y482340,No,Datejust,26mm,Steel,47.80g,GCI,LA - Main,Per/Pc,BN-56710,Boneta Inc.,10/29/2020,,2400,8736,0,6100,1,,,Datejust 26 Quick Set Sapphire Steel,,,1,0,Y,2002,Ivory Jubilee Arabic,Smooth,Oyster,3s,A
Watch,W6052,W6052,Used,Rolex,1803,3090***,No,Day-Date,36mm,Yellow Gold,58.30g,GCI,LA - Main,Per/Pc,BuyBk 912172,Santa Monica Jewelry & Loan,11/9/2020,,4500,16380,8000,33150,1,,,Day-Date 36 Non Quick Plastic Yellow Gold,,,1,0,3M,1970,Silver Stick, Bark YG, Head only, HO, HO
Watch,W6058,W6058,Used,Rolex,6527,2646268,No,Datejust,26mm,Yellow Gold,51.00g,GCI,LA - Main,Per/Pc,18764,Maxed Time Llc.,11/6/2020,,2000,7280,0,0,1,,,Datejust 26 Non Quick Plastic Yellow Gold,,,1,0,2M,1968,Champagne Stick, Bark YG, President Bark Center, 0s, F
Watch,W6066,W6066,Used,Rolex,16220,T541887,No,Datejust,36mm,Steel,68.50g,GCI,LA - Main,Per/Pc,1012,Epic Watch Deals Llc.,11/2/2020,,3450,12558,0,7300,1,,,Datejust 36 Quick Set Sapphire Steel,,,1,0,T,1995,Custom Rainbow Baguettes, Custom Rainbow, Rubber, RBR, RBR
Watch,W6067,W6067,Used,Rolex,16233,X515110,No,Datejust,36mm,Steel and Yellow Gold,53.40g,GCI,LA - Main,Per/Pc,1012,Epic Watch Deals Llc.,11/2/2020,,3850,14014,5500,11700,1,,,Datejust 36 Quick Set Sapphire Two Tone,,,1,0,X,1991,Champagne Stick,Fluted YG, Head only, HO, HO
Watch,W6074,W6074,Used,Rolex,16013,9083336,Yes,Datejust,36mm,Steel and Yellow Gold,94.40g,GCI,LA - Main,Per/Pc,1366,"AFC Watches, Llc.",11/9/2020,,4300,15652,5000,11700,1,,,Datejust 36 Quick Set Plastic Two Tone,,,1,0,9M,1985,Champagne Tapestry Stick,Fluted YG,Jubilee D,3s,F
Watch,W6117,W6117,Used,Rolex,69173,8880172,Yes,Datejust,26mm,Steel and Yellow Gold,52.60g,GCI,LA - Main,Per/Pc,37725,Ookura,11/14/2020,,2800,10192,0,8700,1,,,Datejust 26 Quick Set Sapphire Two Tone,,,1,0,8M,1985,Champagne Stick,Fluted YG,Jubilee D,3s,D
